id,text,category
1412177500227133442,"@MonederoJC @vox @AlmeidaPP_ por cierto, lo de este chico no se sabe quien fue pero la paliza de moros a un chico por llevar identificación LGTBI y otras más que han habido, no tienes huevos de criticarlo. Sabes por qué?. Si, porque a ningún comunista le ha interesado los gays, sólo interesa politizarlo",NHS
1412174084968955911,"Si algún día me agreden o asesinan por ser LGTB, porfa, pegadle una paliza a mis agresores o quemad contenedores y liarla parda ❤️",NHS
1412166783310651398,"Un joven en la Coruña muere de una paliza, al parecer graba a una persona con el móvil.
El chaval es homosexual, el padre no quiere banderas ni políticas con el motivo de su muerte, el colectivo LGTBI se lo pasa por el forro, algunos insultan al padre y salen a berrear en Madrid.",NHS
1412154335216164867,"@StrangeLetrado -España es un país seguro para los LGTB.
-Le han dado una paliza mortal a uno por ser homosexual.
-Seguro que eran moros de mierda. Putos progres.
Y así justifican su homofobia y su racismo en un solo tweet.",NHS
1412150169488011264,"El discurso de señalamiento a colectivos LGTBI que deshace el consenso social sobre las libertades y derechos de todos facilita que una decena de hijos de puta se lancen a pegar una paliza a una persona al grito de ‘maricón’ hasta asesinarla.

 España en regresión. J’acuse.",NHS
1412147984083701760,"@policia De verdad?? He oído testimonios de gente LGBTI que cuando han ido a denunciar un agresión los policías se han burlado y llegado a decir que la agresion era culpa de ellos por qué iban provocando, ir de la mano de tu pareja es ir provocando para que te den una paliza?? Pregunto…",NHS
1412142138012442631,"@juanarcones Hoy, después de la manifestación en Sol, en el autobús he sido testigo de un “valiente” que se dedicaba a murmurar amenazas a un grupo de chavales que a su juicio eran LGTB con lindezas como “precioso Madrid de noche” “una paliza es lo que os hace falta”+",NHS
1412126944016187395,"Lo han vuelto a hacer, convertir a un chaval asesinado al defender a unas chicas de unos matones que pensaban que estaban siendo grabados en un mártir LGBT porque dió la causalidad que era homosexual justo la misma semana en que unos moros dan una paliza salvaje a un gay en BCN",NHS
1412109603911970816,"@puntomedio87 @trashtteo y luego nos tenemos que tragar la patraña de que ""España es un pais LGBT friendly 🤗🥰❤🏳‍🌈"" y después la gente MUERE por ser LGBT. Y ya sin contar cuando nos quieren vender la moto de que SOMOS PRIVILEGIADOS huy si, el sueño de cualquiera, que te peguen una paliza porque si 😎",NHS
1412102796372025349,"@SoyConnor Con mucho  respeto  puedes  salir  como  quieras....
Me  parece  fatal  que  cuando  pasa  algo  muerte  o paliza a  la  comunidad  lgtbi  salgáis  para daros  a  mostrar  en  redes  sociales  cuando  no lo  hacéis  el  resto  del  tiempo...",NHS
1412100966443360258,Me aparecen videos de tiktok de gente LGBT diciendo que ahora tienen miedo al volver a casa y me viene flashback de cómo yo volví con terror de que me pegaran una paliza apenas una semana antes del asesinato de Samuel,NHS
1412088672627970049,"en 1998 Matthew Shepard era asesinado en Estados Unidos,  víctima de un letal y cruel delito de homofobia. 23 años después , Samuel es asesinado por una brutal paliza, víctima de nuevo de la cruel e injusta realidad del colectivo LGTB.",NHS
1412085606755319808,"Me parece a mi que hasta que todos alcemos la voz y no pasemos ni una ante agresiones homófobas, esto sólo va a ir a más.

Aunque haya miedo a una paliza. Pero es que el colectivo LGTBI+ ya pasa miedo sólo por ser quienes son. Hay que protegernos.",NHS
1412071925325697024,"No puedes vivir y disfrutar de un presente, en el cuál, por ser gay, te juegas insultos, una paliza y en el peor de los casos una tortura, incluso la muerte. #JusticiaParaSamuel #LGTBI #LivesMater #GayLivesMaters
¿Acaso juzgo que tú quieras acostarte con quién te dé la gana?",NHS
1412070851931947008,"Periodistas dudando junto con la Policía de que asesinar de una paliza a Samuel al grito de ""maricón"" sea homofobia, llevando algunos en sus medios la bandera LGTBI, habiendo una ola de violencia contra dicha comunidad, es para que arda todo, un nuevo Stonewall en cada barrio",NHS
1412062874097401861,"@commie_arg Contexto: todo esto esta saltando en España por un grupo de tios qie le dieron una paliza a un chaval hasta matarlo y presuntamente es por homofobia. En España a las personas LGTB se nos ataca en grupo, ese el contexto xd",NHS
1412039419532558341,"He tenido suerte en no recibir una paliza por ser lgtb, pero no me libró de comentarios, acoso, etc. Quien se atreva a decir que no existe la lgtbfobia en España es un estúpido ignorante. #StopHomofobia #stopLGTBfobia",NHS
1412035457731473412,"Día a día un discurso de odio hacia el colectivo lgbti, ocurre una paliza homófoba por parte de extranjeros, y echan la culpa de la homofobia a que acepten inmigracion, es que no me entra en la cabeza tio",NHS
1412034905236705282,"Pensar que personas a las que quiero puedan sentir pavor por salir a la calle y que les metan una paliza por ser ellxs mismxs o por pertenecer al colectivo LGTB+, me parte el alma y más aún pensar que les podría pasar algo",NHS
1412033185861472262,Dice uno que no se puede saber cuando a una persona LGTBI la agreden si es por LGTBIfobia o por casualidad. El 'señor' no ve homofòbia en que te den una paliza al grito 'Maricón de mierda' wtf,NHS
1412031572962856963,o sea me dices q un día puedo salir de fiesta y que un puto orangután de una paliza por lesbiana y que mis padres pueden llegar a pensar q culpa mía por robarle la chorbita y que no hay violencia sistemática contra nosotros los LGTB????? #justiciaparasamuel,NHS
1412031512279662595,"pero repito el termino ""maricon"" mientras pegas a una paliza de muerte a alguien aunque no sea ni siquiera esa persona LGTB sigue siendo HOMOFOBIA, mientras lo matas lo ""denigras"" y lo haces ver como que eres superior",NHS
1412022877956755457,"Y bueno, la gente LGTB que me he encontrado que les apoya abiertamente, no sé, a mí se me caería la cara de vergüenza de compartir espacio político con los mismos nazis que me darían una paliza en el metro sin pensárselo, pero imagino que pueden más vuestros privilegios de clase",NHS
1412020931736870918,Tienes Chueca abarrotado de policías durante las fiestas del Orgullo pero luego no se protege a la comunidad LGTBI y amanecemos con un chico muerto por una paliza. La hipocresía y homofobia sistemática que hay es que no tiene nombre.,NHS
1412017843202408449,@guillerminooooo @moisesscheibe @ertzaintzaEJGV No tenemos porque aguantar que gente asi esté libre sin ningún problema cuando son parte del mayor problema. Como me asesinen por lgtb será culpa vuestra por no detenerlos. Porque si los veo por donosti les meto yo la paliza a ellos.,NHS
1412006180130541570,"Al hijo o hijos de puta que le pegaron la paliza a Samuel...pues por mí como si los matan a palos o los queman. Pero francamente, es el típico gilipollas que quiere bronca y sale con ganas de pelea y al primero que pilla. Meter aquí historias LGTB...como que no lo compro.",NHS
1412002870661165060,"Ser LGTB es entrenar el oído para seleccionar cosas que no quieres oír por miedo a tener que enfrentarte a un posible agresor en potencia, por miedo a que por defender tu dignidad y la de tu colectivo, acabes recibiendo una paliza o muerta.",NHS
1411994897012465670,"Hay gente diciendo que si te pegan una paliza chillando ""maricón de mierda"" o ""moro asqueroso"" no lo hacen por ideología. Lo dicen los mismos que señalan a inmigrantes y al colectivo LGTBI todos lo días.",NHS
1411993091704299521,"En menos de una semana, en Galicia ha habido un asesinato a un chico gay, una paliza a un matrimonio, una agresión a una chica trans y una pintada homófoba a una familia por apoyar al colectivo LGTB.

YA NO PODEMOS MÁS.
YA BASTA.",NHS
1411989993753559040,que tratéis de negar las realidades violentas de la comunidad LGBT minimizándolas es lo más ignorante que pueda haber es que no hace falta que te maten en una paliza para que sea una agresión homófoba,NHS
1411976873580564483,"qué asco de mundo en el que tu sexualidad por algún motivo de mierda le molesta a gente random que ni conoces tanto como para que te peguen una paliza en la calle. ojalá las ""personas"" (porque no son ni media persona) anti lgbt+ desaparezcan por no haber evolucionado.",NHS
1411974212953202689,"Los unga-unga han vuelto a matar. 

El móvil del crimen no es relevante.

Humillaron a Samuel, pegándole una paliza, no le dieron posibilidad de defenderse y él era gay. 

Es un delito de asesinato y un delito de odio hacia una persona lgtbi. 

#justiciaparasamuel",NHS
1411968722202464258,"el hecho de que la paliza fuera por un robo, por un móvil, por una discusión, es puramente anecdótico

el problema es que sistemáticamente al ser LGBT tengas que vivir en una exposición CONSTANTE a que te den un valor inferior, hasta el punto de MATARTE",NHS
1411966283801841664,"Hace falta muchísima demostración de que la gente LGTB también podemos ser perros del gobierno dispuestos a pegarle una paliza a un pobre o echar a patadas a un niño de su casa, claro.",NHS
1411954740045492224,"El día que a mí hermano o a cualquiera de mi entorno le peguen una paliza por ser LGTBI, tengo bien claro que voy a mover cielo y tierra para encontrarlos y vengarme.
Vaya mierda de mundo que vivimos donde la gente tiene que ir con miedo por querer a quien quieran.",NHS
1411952557568761861,"No, no está todo hecho. Ayer fue Samuel, hoy ha sido la mujer trans a la que le han dado una paliza, y mañana puede ser cualquiera. Os dais cuenta de que en a penas 48h han habido aprox 10 agresiones por ser LGBT? Siento tristeza y rabia ahora mismo",NHS
1411812035717963784,"Llevamos así toda una vida, pensando que ya sea en un parque o en tu propio colegio te pueden dar una paliza de muerte solo por ser LGTB.
Cogiendole miedo a salir de noche o a solas.
Es una mierda y más cuando ves que de verdad pasa y nadie de arriba mueve un dedo.",NHS
1411797896677187590,"Que esos tíos empiezan a llamarme maricón y me empiezan a propinar una paliza que acaba matándome. 
Con 24 años han asesinado a Samuel, de estar hablando felizmente con sus gente a morir por una panda de energúmenos. 
El día del orgullo LGTBI+ es necesario y cada día más...",NHS
1411797504761421828,"Ser LGBT+ es una sentencia en la que, te despersonalizas totalmente ante la sociedad para evitar conflictos o coges la valentía de no ocultarte, bajo el riesgo de que el próximo en recibir una paliza o ser asesinado eres tú.",NHS
1411787748785205253,"Ayer a las 3 de la madrugada ASESINARON a Samuel, un chico de 24 años en A Coruña debido a una brutal paliza que le dieron 7 chicos por el hecho de ser homosexual. Que en el mundo aún siga pasando esto hace que cada día pierda más la fe en la humanidad.
#justiciaparasamuel #LGTB",NHS
1411782283707793414,"Todos, y cuando digo todos es todos, hemos sufrido agresiones homófobas en algún momento de nuestra vida. Un insulto, un empujón, una burla a las espaldas, una paliza, acoso laboral, etc. La deuda que arrastra esta sociedad con el colectivo Lgtbi es inabarcable.",NHS
1411767523570241540,@toniuskov Últimamente está habiendo muchas agresiones al colectivo LGBT y ayer mataron a un chico de 24 años de una paliza por ser gay. Y me siento impotente.,NHS
1411762804697227265,"@MonederoJC @vox @AlmeidaPP_ Lo asesinaron por un movil gilipollas! apenas se ha sabido quienes fueron 7 de los que le dieron la paliza como para que se supiese que era por ser gay.

El colectivo lgtbi+++ y la izquierda como siempre haciendo politica de las desgracias de los demas, menuda escoria que soys.",NHS
1411761769282945030,"Un chico de 24 es asesinado de una paliza al grito de «maricón». Los constantes mensajes de odio lanzados por VOX contra el colectivo LGTBI y otros tantos no es inocuo, provoca ataques en las calles, violencia y muerte. Es hora de detener a estos asesinos.",NHS
1411759368106872832,Estoy hasta los cojones de ver mierda dañina contra LGTB en serio veo otra puta mierda más y es que os juro que me echo a llorar pq yo soy el primero en pensar cada vez que salgo de mi casa me van a dar una paliza,NHS
1411758341852962819,"El odio no ha llegado de repente, siempre ha estado ahí.
Pero en los últimos años le habéis dado alas llevando a parlamento y congresos a los cómplices del asesinato de Samuel, de la paliza de Terrassa y de cada agresión que sufre el colectivo LGTB+.",NHS
1411753952027217927,"Han matado a Samuel por maric*n, según sus amigos.
A los votantes de cierto partido homófobo les digo, seguro que tenéis en vuestro entorno a alguien que pertenece al colectivo LGTBI, preguntaos si esa persona merece que le maten siete salvajes de una paliza
#JusticiaParaSamuel",NHS
1411753628843524096,"@Nanogaditano Nunca son delitos de odio, según vosotros. Agreden día sí día también a personas LGTB pero son ataques fortuitos, en este caso un asesinato fortuito, que NADA tiene que ver, aunque haya testigos que dicen que le gritaban maricón durante la paliza.",NHS
1411751850978811908,"Todos tenemos miedo de ser el próximo que reciba una paliza pero no os escondais, no os calleis, nos quieren silenciados y es importante que nos mostremos como somos, que sirvamos de referente para que los niños LGBTI crezcan viendo que hay más gente como ellos y que no pasa nada",HS
1411744950740455434,"Imagínate tener un hijo que crees que es normal y que un día mata de una paliza a otra persona por ser lgtb. 
Para mí estaría muerto.",NHS
1411728025121607685,"@Fairi_digimon92 Han matado a un chico por ser gay. A otro le han pegado una paliza entre varios y está en el hospital grave. Todo eso ayer en uno de los países más seguros para la gente LGTB.

No, no basta con ir con la frente bien alta.",NHS
1411725117806239757,"@CapitanBitcoin ¿Eso es el orgullo? ¿Eso es una zona LGTBI...Z? Lo digo porque mucha bandera, mucha carroza, mucha reivindicación y luego 4 gilipollas le meten una paliza a un homosexual y todos, viendo, pasando, callados. Cobarde Europa, cobarde España, que asco de sociedad.",NHS
1411718143588847621,"@OscarMunchausen @Cajondesastre10 @AndrsMedero1 @hermanntertsch Ayer varios marroquíes dieron una paliza brutal a un chaval con la bandera LGTB mientras no veais q esta gentesta a los homosexuales iremos de mal en peor, en sus países los cuelgan, los apedrean o los degollan, q crees q aquí van a ser distintos?",NHS
1411705866991149060,Como vea a algún hetero diciendo la mierda de que las personas lgbt ya estamos en igualdad les voy a dar yo la paliza a ellos,NHS
1411684416678727687,"Cada año, el orgullo LGTB vuelve a ser escenario de agresiones físicas,verbales y estructurales,cada año una paliza,cada año acoso, señalamiento. Por eso necesitamos que el #OrgulloLGTBI sea un día de lucha, no sólo de fiesta. Tenemos mucho que celebrar pero aún más que conseguir",NHS
1411682404448800772,"Pero no veo a nadie decir las cosas tan claras como yo: dar una paliza a alguien del colectivo LGTBI+ es de ser un hijo de la gran puta, igual que recordar la tragedia del @metrovalencia siendo tú uno de los corruptos que lo intentó tapar desde el primer momento.",NHS
1411681978248794116,"En España, siendo un país tan avanzado en derechos lgbt+, mataron de una paliza a Samuel, un chico de 24 años, por el simple hecho de ser gay. Me duele la vida.",NHS
1411680475513565189,"@holiondo @_andreaa07_ @fdemarcop Nove si das pena con una cuenta falsa para ir diciendo barbaridades colega, si a ti te metieran una paliza mientras te gritan heteri ya estarías quemando toda la comunidad lgtbi pero como es al revés... maricon es un insulto común.",NHS
1411671951341494274,"@TabarniaB Y la gente sin hacer nada??
Que bonito ir a una fiesta LGBT reivindicativa y tocarse las narices mientras le dan una paliza a una persona.",NHS
1411669922464284678,Hace 2 dias mataron a un chaval aparentemente por su condición sexual en Galicia. Ayer metieron una paliza a otro en Cataluña por el mismo motivo. Ninguna noticia de los agresores. El cóctel que estamos empezando a ver entre la comunidad LGTBI y el islam. Voy pillando palomitas.,NHS
1411664664476459008,"Vivo cagada pensando que un día cuatro simios puedan matar a mi novio de una paliza por ser bisexual. No entiendo a la gente que dice que este asesinato no ha sido un delito de odio. Mujeres, gente lgtbi+, personas radicalizadas, NO ESTAMOS A SALVO EN LA CALLE",NHS
1411634193549889538,"No paro de ver imágenes y noticias de las agresiones y ASESINATO por ser del colectivo #LGTBI y juro por dios que me avergüenza vivir en un pais de trogloditas homófobos que se toman el privilegio de machirulos de mierda en decidir, opinar o recriminar a paliza de muerte la",NHS
1411626327371825152,"a los lgbt no nos pegan por ser lgbt, que va, tampoco los del fo desacreditan nuestra lucha porque ya no nos zurran lo suficiente y sin embargo hace un par de dias han matado de una paliza a un chaval por ser gay",NHS
1411624697800835073,"@angelesferriz @Adrilastra @DiarioSUR @Barbotta @JuanEspadasSVQ Un grupo de magrebíes le dieron una paliza a un chico en Barcelona por llevar la bandera de LGTBI, el PSOE calladito como una marmota, troleros que son estos sociolistos.",NHS
1411622747948654592,"Lo han matado por maricón a otro le han dado una paliza por maricón.

Quién venga en 2021, a decir que no hace falta reivindicar la lucha LGTBI, sólo demuestra en qué lado está.",NHS
1411621781757124609,Los medios con la bandera LGBT en el perfil de los huevos y escribiendo que ha muerto un joven de 24 años en A Coruña. Lo han matado de una paliza a grito de maricón. Matado.,NHS
1411617589126746113,"España 2021.

Asesinan a un chico de 24 años al grito de Maricón en A Coruña

Manadas le pegan una paliza a un chico que estaba al lado de la bandera LGBT en Terrassa",NHS
1411611637732286473,"es que literalmente en menos de 24 horas ha habido un asesinato en Coruña y una paliza terrible en Tarrassa hacia gente LGBTI+, real que estoy apunto de empezar a sacar un taser o una navaja no sé",NHS
1411605217452429316,"@merger78 @EquidistanteZen Agresión homofoba. Solo os importa cuando quien da la paliza es inmigrante. El resto, cuando son españoles ni rechistais ni nada, q iba provocando decís o palabrería barata, o simplemente os ponéis en contra d sancionar y multar x discriminación lgtb diciendo que si agenda progre",NHS
1411604975478882308,"Cuatro chavales publican vídeos diciendo que hay que matar a personas LGTBI, asesinan a un chico de 24 años en A Coruña por ser gay, dan una paliza a otro en Terrassa... Y todo esto en pocas horas. El discurso de odio de un sector de la política se está trasladando a las calles +",NHS
1411599316452532226,Asesinan a un chico de 24 años porque es gay. Llevamos unos días leyendo que están agrediendo a gente por estar con quién quiere. En el bar he tenido que expulsar a gente por meterse con el colectivo LGTBI. Tengo miedo que a mí compi y a mi nos den una paliza. Basta ya joder.,NHS
1411592884025966594,"Ayer manada de chavales atacando como hienas a un homosexual. Paliza brutal y robo de cartera y reloj. Es tan habitual que como sigamos dejando entrar a nuestros niños, la inseguridad ciudadana será brutal. Y el colectivo LGTB y las feministas se acordarán de a quien votaron",NHS
1411522955549495300,Hijos de la gran puta los que estais fomentado el odio a las personas lgtb. Ha fallecido por una paliza un chico de 24 años por homofobia #vox para ya.... #todossomossamuel,NHS
1411485710964736001,"Mi máximo apoyo a toda la comunidad LGBT y a los familiares del chico que falleció ayer a causa de una brutal paliza cuando estaba de fiesta, tan sólo tenía 24 años y lo han matado unos putos salvajes, es importante que entendáis la gravedad del asunto y reflexionéis sobre ello.",HS
1411453782894989312,"Ni una mirada más. Ni una risa más. Ni un comentario más. Ni una paliza más. Ni una MUERTE más. 

Samuel no ha fallecido, a Samuel lo han asesinado. Dejemos VIVIR. AMAR. Dejemos ser LIBRES. A cada manera. A cada forma. 

Basta ya. De verdad. Dais asco. Un asco tremendo. FOS
#LGTB",HS
1411439942300057602,"Estoy en contra de los chiringuitos LGTBI, su propaganda de mierda etc pero de ahí a matar a un chico de una paliza por ser gay,  si ese ha sido el motivo real, me parece de ser  una mierda de persona.",NHS
1411285498669195271,"Porque la gente LGTBI está lejos de estar normalizada. Porque cuando algo no está normalizado, lo tratamos, consciente o inconscientemente, de manera distinta. 

Unos te dicen que un personaje gay en una serie es ""diversidad forzada"", pero otros te matan de una paliza.",NHS
1410169575317065728,@gongoraa @josemfr89 @JaviGM1989 @ne0barata Gente como esos dos energúmenos han matado a muchxs lgbti+ a lo largo de la historia. Bien merecida tienen la paliza. Que se lo piensen dos veces la próxima vez,NHS
1410032988025495554,"fyi, el 86% de las personas LGTB+ han oído comentarios, chistes, rumores LGTB+fóbicos en el ámbito laboral pero de q se quejan los maricones si ya se pueden casar y denunciar si alguien les pega una paliza por la calle o les echan de casa es q vaya privilegiados q son",NHS
1409982152540930056,"@Joseova21910070 @ElGeorgeHarris Nadie pide tu aceptación, lo que se exige es respeto, respeto para que a los niños y adolescentes lgbt no sean víctimas de matonaje en los colegios, que las personas sean libres y no tengan temor de recibir una paliza hasta llegar a la muerte por su condición sexual.Lo entiendes?",HS
1409866854739460102,"@martingolx Pero que la digas que se calle porque no opina igual que tu , haber que no tienes que estar de acuerdo con los lgtbi , simplemente no molestarles , que parece que si eres hetero les estas metiendo una paliza",HS
1409792307138867201,"@LeCuper44 @User4friends @AlbertoDeRamos @haevenhoe Sí, es tan tolerante que hace unos meses 13 chavales cazaron y pegaron una paliza a un señor que era LGBT+. El país sigue teniendo a gente homófoba.",NHS
1409508925356060679,"Orgullo lgbt+? Bueno. Yo no estoy orgulloso de serlo. 

Debo estar orgulloso de que me insulten por la calle, me puedan dar una paliza, me puedan echar de un trabajo o no contratarme, puedan ignorarme deportivamente hablando? De que me hicieran bullying de pequeño? Por ser yo?",NHS
1409499480525844487,"Y no he visto a ningún colectivo LGTB condenando la paliza del otro día a @LauraStrego , como decía una compañera por instagram. Tampoco condenando los mensajes de odio diarios que reciben/recibimos las feministas. #OrgulloDeSer #Orgullo #LeyTransEsPatriarcal",NHS
1409480978020638720,En mi época tricornio le metí tremenda paliza dialéctica al activista LGBT de mi pueblo y cuando fui a mirar 6 meses después veo que se volvió TERF,NHS
1409453230027911171,"@matemage @K424N @carmencalvo_ Es verdad, te ha pegado una paliza por ser blanco y hetero. 

Spoiler: No. 

Te ha dicho lo despreciable que es tu intolerancia. Que a las personas LGBT nos pegan palizas por EXISTIR y tú insistes en que tenemos los mismos derechos. Debería darte vergüenza.",NHS
1409207024278282242,"Vas a España 😲 Cuidado 😱 Si eres LGTB no lo muestres, te pueden pegar una paliza 😢 si eres moro 🤫 te pueden matar. 😢",NHS
1409165744361906177,Librarse de una paliza siendo LGTB+ en cualquier lugar de España ya ha empezado a ser una cuestión de suerte.,NHS
1409112907531554819,"Decir que las personas migrantes, lgtb y otros colectivos violentados sistemáticamente deberían morir no es una ideología Paco, a eso se le llama ser escoria humana y está totalmente justificado que te peguen una paliza por ello.",NHS
1419608445477703683,"También hay hijos de puta lgtbi ¿eh?
Vale ya.
No te escudes en unas siglas para poder ser imbecil y tener patente de corso.",NHS
1419408224105680896,@AccidentalSutep Ser LGBT+ no significa que no puedas ser imbécil. Sobre todo si eres una persona con privilegios económicos o políticos.,NHS
1418966365092917250,"@wholesomefarfa En cierta parte tiene razón, la homofobia no es en si una fobia, son gente imbécil que les da asco la comunidad lgbt xd",NHS
1418523459064320003,@jsobrevive @ElDiestro_ Por lo visto somos bastantes los damnificados. Un imbécil stalinista con la bandera lgtbi a sus espaldas.,NHS
1418462718776971264,"@ElAguijon_ Este tipo esta mal de la cabeza. Además, de ser un auténtico gusano.

Eso sí, banderita LGTB, menudo imbécil.",NHS
1418211505170907141,subo un vídeo de killerqueen hablándole al colectivo lgbt usando el pronombre neutro y me contesta un imbécil para BURLARSE de las personas no binario y de los pronombres.... aprovecho para decir que no quiero transfóbicos en mis redes 👍🏻👍🏻👍🏻,NHS
1418136659783262209,"Pedazo de anormal que me has incluido en esa lista de mierda, si me estás leyendo : no eres anormal por ser gay, eres simplemente imbécil. En el colectivo LGTBI también hay imbéciles redomados, fijate bien que quien hace distinciones entre gays y heteros eres tú, no yo.",NHS
1417866389495365633,"@VctorAscencio6 Ser lgtb y zurdo al mismo tiempo es ser un reverendo imbécil, basta con ver como viven estas comunidades en los países zurdos y ver como viven en los países capitalistas para darse cuenta que el capitalismo es el verdadero camino.",NHS
1417827072043622405,@ruxeruxe_ Juraría que si XD pero el Otaku es imbécil. Una cosa es meterse con alguien y otra cosa es meterse directamente con el colectivo.Lo primero no me importa en absoluto pero meterse con el colectivo eso sí es LGBT+fobia,NHS
1417373561237483526,"No hay nada más imbécil que los supuestos testimonios de ""homosexuales curados por dios"" o sea que putas. yo no apoyo ni a la iglesia ni a la comunidad lgbt (si las respeto, no me malinterpreten) pero reconozco que es demasiado tonto pretender que eso es posible",NHS
1416588671562752002,"Me decepciona bastante que hayan personas de la comunidad lgbt+ que tengan la poca vergüenza de usar camisas del Che Guevara cuando este imbecil era homofóbico, transfóbicos y de paso misógino.",NHS
1416565060412006405,"No pelotudo ahora no son ""todos putos"", el tema es que antes todos teníamos que andar escondidos por gente imbécil como vos, hace años se esta tratando de terminar de normalizar todo el colectivo LGBT+, pero se ve que hay mononeurales que todavía no lo saben aceptar y respetar +",NHS
1416521301737496576,q lindo cuando las gringas empiezan a darse cuenta de lo imbecil q es la comunidad lgbt,NHS
1416139787149451265,@yoselinmanz1 A lo mejor en su mundito LGBT creyó el muy imbécil que salía de un capullo de 🦋 y que solo así se daban los lgbt,NHS
1415862178037616642,Me entero que el IMBECIL que funge como presidente de nuestro país dice que el movimiento LGBT es producto histórico creado de la época neoliberal para “desviar la atención” sobre las desigualdades económicas.,NHS
1415829435664814084,"@PDDHElSalvador @PNCSV Esa mierda de los gLbtn, deben respetar la ley , nadie debe tener ningún privilegio sobre otros , habló de hombre y mujer . Esta es una ideología proveniente del imbecil de Soros , en el mundo para destruir la familia .eliminar todas esas ong’s sobre el lgbt",NHS
1415469536040554497,"@sari_ortega28 @haro_snch1 @soyYayis17 @_elan_ Nadie está en contra de los derechos de los lgbt+,  estamos en contra de su fragilidad, donde si alguien no piensa como ustedes o no escribe como. Imbecil (todxs) lo quieren cancelar. Están bien mal ustedes.",NHS
1414993909441236992,@Oprimide @TwitchES Vamos a ver subnormal... Date el tiempo de ver el directo entero y no una sacada de contexto como esto. Puto imbecil de los cojones que estas atacando a un pavo que a estado defendiendo al colectivo LGTBI toda su puta vida.,NHS
1414672475581976584,"Men si no te gusta que tus favs le digan ""chinos"" ""chipis"" entonces no digas ""marikon"", imbécil. No soy parte de la comunidad LGTB pero merecen respeto por favor que alguien les quite Twitter 🚶‍♀️",HS
1414578042211536902,"@GolDeGodin_ @Rogermartismo Bueno, mira el ejemplo del xocas el otro día. Llamó escoria a un chaval (que era imbécil) del grupo LGTB y la que se lió por aquí fue gorda.",NHS
1414314919525244932,"@Robert13230411 @josete_2019 @GripauG @eduardoinda @vox_es Uyyyy, radicales podemitas homofobos.
Sois un atajo de trogloditas anti LGTBI.
Llamar imbecil a un homosexual 😱😱😱",NHS
1414245100457271301,"@Egosumergo Ese comodín de la exhibición pública me suena a ""Que la gente LGBTI+ haga cosas como cogerse de la mano en su casa de campo, que me incomoda aún cuando la gente hetero es capaz de hacer cosas más exhibicionistas aún, pero ellos no me incomodan porque son Normales™""

Imbécil",NHS
1414243749463531520,@VeraGarcia00 Lo único demostrado es la cantidad de gilip0llas que hay en el colectivo LGTBI y en la izquierda. Imbécil.,NHS
1414191987394285568,"@manupalmer Lo que entendemos es que hay mucho hij0 de la gran pvta suelto en general y en el colectivo LGTBI en particular, imbécil.",NHS
1413798197730988034,"@PubsRicardito @Sublevados_ Eres imbécil? te dice comunista, pero esto no afecta a ninguna empresa, afecta a los empleados. Y te voy diciendo que esto en Rusia no pasa, solo fíjate el caso de pussy riot, y en China menos, como ya paso recientemente que toda actividad LGBT fue censurada directamente",NHS
1413590973054177283,"@_StayWeird_1 @TendenciaPe Si hay imbéciles que se creen algo diferente a lo que son realmente y hay otros mas imbéciles aún, porque les creen, y siguen su imbecilidad, pues, no sorprende su imbécil respuesta  señoros LGTBI.",NHS
1413263334359638016,"PD:No apoyo el aborto de cambiemos  ni el uso imbecil de LGTB.
Mañana.Cuando se haga escuchar el campo.Espero que ESTUDIEN por qué reaccionamos.
42% recibe el productor de Maíz.Soja 32%.
Trigo y Maíz con cupo de exportaciones.Entones no hay competencia.",NHS
1413179499638837251,"@Apocali44110148 Yo respeto a la comunidad lgbt pero el inventar weas de mi sexualidad o la grissexualidad es simplemente ponerle nombre a una wea que no necesita, la wea imbecil",HS
1413101810773078021,"@Sertralina_100 @boborrojo @elxokas que pasa que por ser del colectivo lgtbi+ ya quedas exento de ser imbecil? le desean la muerte en tweets y no se puede defender? el odio no se combate con mas odio, pero llamar imbeciles a los imbeciles no es ser violento",NHS
1413054750921273344,"hoy en mi pueblo van a proyectar una peli (fuera, en un parque) y van a poner un corto LGBT antes de empezarla.

cómo algún imbécil diga algo, es que me levanto, cojo el proyector y se lo estampo en la cabeza.",NHS
1413023779433979904,"@StaXxBY236 Es que para mi el principal problema es defender a capa y espada cualquier imbecil dentro del colectivo como si no  lo fuese. Es decir, eres LGTB pero un soplapollas de manual, por qué cojones te vamos a defender?",NHS
1412930904142536707,@rabiakoi @elxokas Si piensas que hay que tener un trato diferente con un imbecil por ser LGTB (Aclarar que en todas las comunidades hay imbeciles) a lo mejor el homofobo eres tu porque no tratas a un imbecil de LGBT de la misma manera que tratarias a un imbecil Heterosexual.,NHS
1412860024213409793,@elymental_ Tendría que generalizar yo ahora diciendo que los lgtb son unos faltones o que estoy ante una imbécil?,NHS
1412823351614189571,"Citadme en vuestras candados que me suda los cojones jajajaj también hay gente imbécil dentro del colectivo LGTBI, a ver si solo por estar dentro del colectivo no se le va a poder criticar 😂",NHS
1412360446816960513,"@rushsmith Eres muy mierdas, te proteges detrás de un colectivo para poder atacar las creencias de los demás, nos pides respeto y aceptación, pero eso contigo no va. Espero q en Bcn te cojan uno de esos grupos de moros anti LGTB y te partan la puta boca, y así aprendas a valorar imbécil",NHS
